title,tag,info,comments,content
﻿窗边的小豆豆,豆瓣图书标签: 教育,[日] 黑柳彻子 著、岩崎千弘 图 / 赵玉皎 / 南海出版公司 / 2003-1 / 20.00元,(116551人评价),《窗边的小豆豆》讲述了作者上小学时的一段真实的故事。作者因淘气被原学校退学后，来到巴学园。在小林校长的爱护和引导下，让一般人眼里“怪怪”的小豆豆逐渐成了一个...
杀死一只知更鸟,豆瓣图书标签: 教育,[美] 哈珀·李 / 高红梅 / 译林出版社 / 2012-9 / 32.00元,(48158人评价),成长总是个让人烦恼的命题。成长有时会很缓慢，如小溪般唱着叮咚的歌曲趟过，有时却如此突如其来，如暴雨般劈头盖脸……三个孩子因为小镇上的几桩冤案经历了猝不及防的...
亲爱的安德烈,豆瓣图书标签: 教育,龙应台、[德] 安德烈 / 人民文学出版社 / 2008-12 / 26.00,(85171人评价),安德烈十四岁的时候，龙应台离开欧洲，返回台湾，就任台北市首任文化局长。等她卸任回到儿子身边，安德烈已是一个一百八十四公分高的十八岁的小伙子，坐在桌子另一边，...
孩子你慢慢来,豆瓣图书标签: 教育,龙应台 / 生活·读书·新知三联书店 / 2009-12-1 / 28.00元,(48846人评价),作为华人世界最有影响的一支笔，龙应台的文章有万丈豪气，然而《孩子你慢慢来》却令人惊叹，她的文字也可以有款款深情。这本书里的龙应台是一个母亲，作为母亲的龙应台...
小狗钱钱,豆瓣图书标签: 教育,[德] 博多·舍费尔 / 王钟欣、余茜 / 南海出版公司 / 2009-2-1 / 20.00元,(15576人评价),《小狗钱钱》主要内容：吉娅是一个普通的12岁女孩，一次偶然的机会，她救助了一只受伤的小狗，并给它取名叫“钱钱”。没想到，钱钱居然是一位深藏不露的理财高手，它...
原生家庭,豆瓣图书标签: 教育,（美）苏珊·福沃德博士、（美）克雷格·巴克 / 黄姝、王婷 / 北京时代华文书局│阳光博客 / 2018-8 / 58.00,(3751人评价),"不健康的家庭体系，就像高速公路上的连环追尾，其恶劣影响会代代相传！
这是一部振聋发聩的家庭心理疗伤经典之作。苏珊·福沃德博士通过工作中接触到的大量真实素材，..."
原生家庭生存指南,豆瓣图书标签: 教育,[英] 奥利弗·詹姆斯、Oliver James / 康洁 / 后浪丨江西人民出版社 / 2019-7 / 68.00元,(169人评价),"热销英国近 20 年的经典著作
《卫报》《金融时报》《每日邮报》等多家知名媒体击节叹赏
与英国国民心理学家一起追寻伊丽莎白二世、查尔斯王子、迈克尔·杰克逊、..."
杀死一只知更鸟,豆瓣图书标签: 教育,[美] 哈珀·李 / 李育超 / 译林出版社 / 2017-2 / 48.00,(12638人评价),《杀死一只知更鸟》是公认的美国文学经典，而它在教育领域的意义却使其突破了国界，成为世界上最有名的成长小说之一。《杀死一只知更鸟》在西方世界的影响力巨大，是美...
正面管教,豆瓣图书标签: 教育,[美] 简·尼尔森 (Jane Nelsen) / 玉冰 / 京华出版社 / 2009-1 / 29.00元,(2858人评价),《正面管教》中告诉21世纪的父母和老师们：正面管教是一种既不惩罚也不娇纵的管教孩子的方法……孩子只有在一种和善而坚定的气氛中，才能培养出自律、责任感、合作以...
如何阅读一本书,豆瓣图书标签: 教育,[美] 莫提默·J. 艾德勒、查尔斯·范多伦 / 郝明义、朱衣 / 商务印书馆 / 2004-1 / 38.00元,(52291人评价),每本书的封面之下都有一套自己的骨架，作为一个分析阅读的读者，责任就是要找出这个骨架。一本书出现在面前时，肌肉包着骨头，衣服包裹着肌肉，可说是盛装而来。读者用...
优秀的绵羊,豆瓣图书标签: 教育,[美] 威廉·德雷谢维奇 / 林杰 / 九州出版社 / 2016-4 / 42．00,(3108人评价),2008年，在常春藤盟校待了24年之后，耶鲁大学教授威廉·德雷谢维奇决定辞去自己的终身教职，离开这所常春藤名校。之所以这么做，是因为他感觉当前的美国精英教育...
为什么学生不喜欢上学?,豆瓣图书标签: 教育,(美) 威廉厄姆 (Willingham.D.T.) . 著 / 赵萌. / 江苏教育出版社 / 2010-5 / 26.00元,(1599人评价),《为什么学生不喜欢上学?》一书，是美国弗吉尼亚大学心理学教授威林厄姆的重要著作，是一本深受学生和教师欢迎的教育心理学著作。他用认知心理学的原理，详细分析了学...
园丁与木匠,豆瓣图书标签: 教育,[美] 艾莉森•高普尼克(Alison Gopnik) / 刘家杰、赵昱鲲 / 湛庐文化/浙江人民出版社 / 2019-7-25 / 69.90元,(102人评价),"●你以为孩子总爱胡乱地打闹？其实孩子在学习社交互动；
你以为孩子在安静地玩玩具？其实孩子是在探索世界奥秘；
你以为孩子因为无聊才问为什么?其实孩子是在寻找答..."
非暴力沟通,豆瓣图书标签: 教育,[美] 马歇尔·卢森堡 / 阮胤华 / 华夏出版社 / 2009-1 / 29.00元,(21404人评价),作为一个遵纪守法的好人，也许我们从来没有想过和“暴力”扯上关系。不过如果稍微留意一下现实生活中的谈话方式，并且用心体会各种谈话方式给我们的不同感受，我们一定...
银河补习班,豆瓣图书标签: 教育,俞白眉、武田田 / 文汇出版社 / 2019-7 / 49.00元,(88人评价),曙光十六号载人飞船返航前三天突然与地球失联，前途不明之际，马飞想起一个人。他们曾一起挨饿，一起受苦，一起遭受侮辱和责骂，一起扛过巨大的灾难并活了下来……只是...
态度,豆瓣图书标签: 教育,吴军 / 中信出版社 / 2018-11 / 59,(2629人评价),"《态度》一书是吴军老师首部个人成长类著作。吴军老师认为，由于处事的态度不同，起点差不多的人会不断分化，进而拉开命运的差距。

这本书是吴军老师给正在上大学和..."
不管教的勇气,豆瓣图书标签: 教育,[日]岸见一郎 / 渠海霞 / 千寻·晨光出版社 / 2018-11 / 42.00,(211人评价),百万畅销书作者岸见一郎最新著作，作者以阿德勒心理学知识为理论依据，用哲学的观点为我们讲述如何让孩子学会真正的独立、如何帮助孩子正确地面对学习、如何与孩子构建...
爱、金钱和孩子：育儿经济学,豆瓣图书标签: 教育,[美] 马赛厄斯·德普克 （Matthias Doepke）、[美]法布里奇奥·齐利博蒂（Fabrizio Zilibotti） / 吴娴、鲁敏儿、王永钦（校对） / 格致出版社 / 2019-6 / 65,(109人评价),"❤没有人天生是父母，当孩子降临，婴儿床、学区房、升级考、兴趣班……却无师自通
❤童年宽松的父母，为什么纷纷开始“推娃”？是爱，是对未来的恐惧，还是不甘落后之..."
Educated,豆瓣图书标签: 教育,Tara Westover / Random House / 2018-2-20 / GBP 19.66,(1268人评价),Educated is an account of the struggle for self-invention. It is a tale of fie...
傅雷家书,豆瓣图书标签: 教育,傅敏 编 / 生活·读书·新知三联书店 / 1990-12-3 / 18.80元,(8544人评价),辑印在这本集子里的，不是普通的家书。傅雷在给傅聪的信里这样说：“长篇累牍的给你写信，不是空唠叨，不是莫名其妙的gossip，而是有好几种的作用的。第一，我的...
﻿选准赛道再奔跑,豆瓣图书标签: 职场,七芊 / 中信出版集团 / 2019-6 / 49.00元,(306人评价),"人生像是一场赛跑，一旦踏上了不同的赛道，便开始上演完全不同的故事。如果在一开始就选错了，费尽力气奔跑也是徒劳。
作者七芊，从毕业跨专业进入国内一线互联网公司..."
远见,豆瓣图书标签: 职场,[美] 布赖恩·费瑟斯通豪 / 苏健 / 湛庐文化/北京联合出版公司 / 2018-1 / 69.90元,(1514人评价),"什么是成功的职业生涯？
成功的职业生涯不在于找到热爱的工作，而在于建立起你热爱的生活。
我们期盼梦想，但惧怕现实。我们认识的那个世界已经变了，而且变得很快。..."
秘书工作手记,豆瓣图书标签: 职场,像玉的石头 / 清华大学出版社 / 59.00元,(481人评价),本书凝聚了一个从业多年、仍战斗在办公室工作一线的小秘书的实践经验总结和理论思考成果。它不是以往或粗制滥造、或板着面孔、或不说真话的职场书，而是敢于揭露职场真...
深度工作,豆瓣图书标签: 职场,[美] 卡尔·纽波特 / 宋伟 / 后浪丨江西人民出版社 / 2017-7 / 45.00元,(5807人评价),"如何在网络时代善用脑力，创造真实价值，成为一个不可替代的人
.....................
※编辑推荐※
☆ 《纽约时报》《华尔街日报》力荐畅销..."
高效能人士的七个习惯,豆瓣图书标签: 职场,史蒂芬·柯维 / 高新勇、王亦兵、葛雪蕾 / 中国青年出版社 / 2010-10 / 49.00元,(8368人评价),《高效能人士的七个习惯(20周年纪念版)》为中国商界最经典、最著名的一部培训教材；世界500强企业必备培训课程。奥巴马、克林顿、普京、李开复、汤姆•彼得斯、...
向前一步,豆瓣图书标签: 职场,[美]谢丽尔·桑德伯格（Sheryl Sandberg） / 颜筝 / 中信出版社 / 2013-6-30 / 39.00元,(12994人评价),"● 她是全球最成功的女性之一。她是马克·扎克伯格的左膀右臂，具有天生的管理天赋。
● 她是美国薪酬最高的女高管，被美国媒体誉为「硅谷最有影响力女人」。
● ..."
OKR工作法,豆瓣图书标签: 职场,克里斯蒂娜•沃特克 (Christina Wodtke) / 明道团队 / 中信出版社 / 2017-9-1 / CNY 42.00,(2224人评价),"《OKR工作法》讲述了一种风靡硅谷科技企业的全新工作模式。
如何激励不同的团队一起工作，全力以赴去实现一个有挑战性的目标？
硅谷的两个年轻人汉娜和杰克，像很..."
靠谱,豆瓣图书标签: 职场,[日] 大石哲之 / 贾耀平 / 后浪丨江西人民出版社 / 2017-6 / 36.00元,(769人评价),"靠谱比聪明更重要
30个职场基本功，让你在工作中脱颖而出
...................
※编辑推荐※
★ 多位管理咨询师的亲身经验总结而成，传授职..."
跨越,豆瓣图书标签: 职场,Lydia / 人民文学出版社 / 2018-4 / 39.00元,(1035人评价),"三跨青年Lydia的一线奋斗笔记，抛却艰深理论，用亲身经验为你打通任督二脉。
揭开思维认知盲区，剖析成长潜在技巧，探知进阶背后逻辑，在拐点到来的时刻，推动人..."
见识,豆瓣图书标签: 职场,吴军 / 中信出版集团股份有限公司 / 2018-3 / CNY 49.00元,(3476人评价),《见识》是硅谷投资人、国家文津图书奖得主吴军博士首部认知升级类著作，吴军老师认为，与其他外部资源或者个人因素相比，个人的成就首先取决于“见识”。因此在书中，...
职场动物进化手册,豆瓣图书标签: 职场,雾满拦江 / 陕西师范大学出版社 / 2004-09 / 25.00,(2017人评价),《职场动物进货手册》里到处乱窜的是一群似曾相识的“动物”。在他们身上我们看到了自己的影子，同事的影子，主管的影子，老板的影子。正是通过他们，作者创造了一种全...
三万英尺,豆瓣图书标签: 职场,马曳 / 中信出版集团 / 2018-3-10 / 45.00,(1761人评价),"“奴隶社会”公众号每周六火热连载，阅读量突破百万！无数读者随之欢笑也为之唏嘘！
我们都非自愿地从高空降落，
看过磅礴的云层，
躲过惊心的乱流，
方能安稳度日..."
二号首长,豆瓣图书标签: 职场,黄晓阳 / 重庆出版社 / 2011-5-10 / 38.00元,(8998人评价),本书是由黄晓阳编写的长篇官场小说《二号首长》。《二号首长》的内容简介如下：    传媒王子唐小舟，在报社受到总编辑的无情打压，在家里，老婆谷瑞丹红杏出墙。自...
关键对话,豆瓣图书标签: 职场,（美）科里·帕特森（Kerry Patterson）、约瑟夫·格雷尼（Joseph Grenny）、罗恩·麦克米兰（Ron McMillan） / 毕崇毅 / 机械工业出版社 / 2012-4 / 39.00元,(3341人评价),"你一定遇到过下列情况：
·向上司提出你精心设计的方案，却被泼了一头冷水。
·要求下属加班，下属以沉默相对抗。
·和家人谈“开源节流”，他却只当是耳边风。
·..."
细节的力量,豆瓣图书标签: 职场,[日] Flanagan裕美子 / 贾耀平 / 后浪丨民主与建设出版社 / 2019-7 / 38.00元,(53人评价),"工作 20 年资深秘书带给你超全面、超实用的职场指南
做好 51 个职场基础小事，让你重新爱上工作
·
◎ 编辑推荐
每到星期天晚上就会感到特别的烦躁，
只..."
精准表达,豆瓣图书标签: 职场,[日] 高田贵久 / 宋晓煜 / 后浪丨江西人民出版社 / 2018-8 / 38.00元,(547人评价),"畅销日本十余年的经典好书
教你一秒钟准确传达想法的技巧
◎ 编辑推荐
☆ 畅销日本十余年的经典好书，外企、咨询公司、管理公司的企业培训指定书籍。资深咨询师分..."
12个工作的基本,豆瓣图书标签: 职场,[日]大久保幸夫 / 程亮 / 江西人民出版社·后浪出版公司 / 2016-9 / 36.00,(746人评价),"畅销日本十年的经典工作术
所有工作方法论背后的基本原理
...................
※编辑推荐※
☆ 你对工作的认知正确吗？你一直以来努力想要获..."
